user_id,movie_id
116,920
116,160
116,3
116,2406
116,1544
116,1954
116,2985
116,2657
116,2006
116,1035
116,8360
117,1022
117,1023
117,1028
117,1079
117,5
117,60
117,708
117,1027
117,653
117,778
117,786
117,661
117,861
117,719
117,852
117,765
117,788
117,799
117,848
117,986
117,804
117,828
117,782
117,656
117,697
117,849
117,762
117,880
117,747
119,117533
119,110730
119,140711
119,136562
119,89087
119,135532
119,131023
119,129354
119,136598
119,110718
119,142488
119,148626
119,122904
119,318
119,64839
119,139385
119,138210
119,166461
119,67255
119,162350
119,157699
119,165551
119,141004
119,8464
119,112552
119,139642
119,168252
119,8622
119,7458
121,440
121,11
121,432
121,435
121,282
121,474
121,95
121,508
121,1
121,141
121,337
121,62
121,186
121,252
121,780
121,25
121,44
121,265
121,353
121,6
121,555
121,497
121,16
121,22
121,237
121,163
121,246
121,272
121,5
122,52319
122,95088
122,3863
122,2160
122,89470
122,714
122,2455
122,1345
122,3968
122,86347
122,27831
122,3499
122,34437
122,2003
122,3089
122,1394
122,5110
122,5171
122,101142
122,292
122,3020
122,96728
122,116799
122,86298
122,70599
122,1275
122,7387
122,4873
122,80463
123,115617
123,104879
123,89745
123,59315
123,112852
123,106920
123,44199
123,4886
123,104913
123,143458
123,80463
123,60684
123,87232
123,91500
123,85414
123,111759
123,84152
123,91542
123,58803
123,64969
123,68554
123,115569
123,51540
123,55765
123,97923
123,112171
123,4776
123,81782
123,69306
124,2329
124,1784
124,3147
124,1961
124,608
124,50
124,318
124,7361
124,3949
124,5608
124,4226
124,3328
124,296
124,356
124,260
124,480
124,593
124,110
124,1
124,6377
124,4995
124,1617
124,1196
124,344
124,2858
124,1210
124,3556
124,50872
124,1884
125,161580
125,161966
125,162350
125,167790
125,166528
125,155064
125,135567
125,151455
125,166461
125,164909
125,158783
125,168250
125,168252
125,161582
125,163645
125,158972
125,122918
125,55247
125,163134
125,168266
125,33794
125,174053
125,174055
125,176371
125,171763
125,143355
125,166635
125,175303
125,167746
126,593
126,231
126,316
126,349
126,457
126,595
126,318
126,329
126,356
126,434
126,480
126,161
126,185
126,208
126,292
126,110
126,253
126,339
126,454
126,47
126,288
126,364
126,377
126,589
126,34
126,300
126,367
126,410
126,500
128,898
128,912
128,1066
128,1228
128,935
128,1198
128,110
128,908
128,940
128,1036
128,1193
128,904
128,905
128,1196
128,260
128,923
128,1291
128,926
128,965
128,608
128,1356
128,1387
128,911
128,942
128,1080
128,1136
128,943
128,945
128,1284
129,4447
129,1358
129,4025
129,653
129,45186
129,2890
129,160
129,4310
129,7458
129,31658
129,7099
129,3000
129,27660
129,2139
129,31184
129,2138
129,3034
129,37830
129,6093
129,1907
129,4090
129,33615
129,2105
129,5159
129,4446
129,239
129,3745
129,8132
129,8665
131,296
131,541
131,1233
131,7361
131,5952
131,5782
131,48516
131,1089
131,89745
131,1617
131,2028
131,27611
131,7256
131,110
131,91529
131,62336
131,293
131,3949
131,47
131,1214
131,4878
131,356
131,4011
131,1288
131,64614
131,48780
131,68237
131,778
131,1200
132,8874
132,6774
132,60069
132,44694
132,32
132,2729
132,68954
132,3275
132,1249
132,1748
132,50872
132,318
132,593
132,2657
132,46578
132,2291
132,595
132,1073
132,46976
132,296
132,41571
132,4308
132,2959
132,1088
132,30793
132,39183
132,1968
132,4973
132,1059
133,349
133,588
133,457
133,593
133,318
133,356
133,110
133,185
133,480
133,253
133,288
133,589
133,47
133,367
133,454
133,50
133,223
133,1036
133,32
133,555
133,474
133,527
133,529
133,539
133,524
133,300
133,377
133,471
133,780
134,349
134,588
134,231
134,316
134,595
134,1
134,161
134,434
134,208
134,253
134,47
134,110
134,288
134,160
134,315
134,593
134,173
134,553
134,186
134,48
134,193
134,364
134,454
134,227
134,273
134,367
134,163
134,509
134,442
135,1968
135,2076
135,3360
135,2020
135,2248
135,4326
135,3098
135,4085
135,858
135,1214
135,1954
135,2409
135,1077
135,1206
135,2009
135,3250
135,4396
135,912
135,1136
135,2300
135,1203
135,1225
135,2064
135,2791
135,2792
135,551
135,1199
135,2321
135,2746
136,181
136,267
136,442
136,122
136,350
136,551
136,198
136,437
136,15
136,353
136,177
136,328
136,585
136,132
136,174
136,637
136,416
136,688
136,239
136,255
136,355
136,471
136,93
136,552
136,340
136,611
136,274
136,491
136,188
137,3462
137,1193
137,111
137,3741
137,7396
137,1228
137,3679
137,5177
137,1927
137,2330
137,2648
137,1953
137,1299
137,1949
137,1136
137,1237
137,1230
137,1304
137,6993
137,4427
137,3504
137,1272
137,5385
137,2940
137,246
137,3198
137,924
137,1293
137,7762
139,6059
139,54995
139,5065
139,53953
139,53121
139,68791
139,5957
139,7163
139,69526
139,4974
139,37386
139,58025
139,4020
139,5419
139,84954
139,81564
139,8985
139,7346
139,81229
139,122892
139,4036
139,36401
139,7317
139,7367
139,86880
139,56788
139,8640
139,79293
139,3997
140,41863
140,44199
140,45668
140,44399
140,43396
140,34536
140,44709
140,33679
140,6765
140,5066
140,34048
140,39292
140,50068
140,48516
140,49530
140,47644
140,36529
140,7158
140,31685
140,5329
140,3948
140,4035
140,2058
140,49910
140,49272
140,47099
140,49524
140,1231
140,53972
141,2002
141,109374
141,34162
141,4816
141,3489
141,59784
141,3552
141,441
141,8529
141,46976
141,54272
141,8641
141,4002
141,107
141,52973
141,3361
141,3988
141,8528
141,45517
141,2478
141,3948
141,4025
141,69757
141,5481
141,4718
141,5991
141,3752
141,115713
141,139385
142,34
142,356
142,364
142,527
142,595
142,231
142,593
142,161
142,292
142,434
142,457
142,36
142,589
142,193
142,337
142,373
142,480
142,50
142,367
142,481
142,47
142,508
142,474
142,281
142,225
142,377
142,384
142,440
142,95
143,47122
143,7293
143,40581
143,1136
143,2683
143,1968
143,70183
143,6593
143,36525
143,59421
143,7444
143,56949
143,73319
143,6619
143,32289
143,4018
143,7173
143,84374
143,61250
143,4447
143,71535
143,78316
143,8643
143,79702
143,500
143,31685
143,69069
143,7316
143,6332
144,788
144,410
144,509
144,1079
144,2355
144,2706
144,2710
144,1682
144,2115
144,1573
144,2000
144,832
144,1407
144,420
144,2700
144,1485
144,784
144,2054
144,3147
144,3408
144,163
144,4027
144,1094
144,520
144,48
144,1028
144,1035
144,2081
144,552
146,3868
146,2018
146,1411
146,2688
146,3257
146,880
146,765
146,2805
146,47610
146,2338
146,3686
146,502
146,1367
146,2085
146,3991
146,32
146,7444
146,6383
146,58803
146,6953
146,3534
146,30803
146,51662
146,35836
146,7293
146,5810
146,344
146,410
146,2124
148,40629
148,4308
148,99149
148,98491
148,110102
148,157296
148,88125
148,54001
148,8368
148,5618
148,31658
148,122886
148,112852
148,76093
148,122920
148,89745
148,79091
148,4896
148,108932
148,112175
148,79702
148,5816
148,5952
148,7153
148,4993
148,98243
148,81847
148,116797
148,44191
149,1372
149,1375
149,1676
149,2038
149,2094
149,196
149,329
149,442
149,610
149,2021
149,2091
149,788
149,1831
149,1391
149,1544
149,173
149,379
149,1371
149,172
149,849
149,1037
149,1334
149,405
149,519
149,737
149,1882
149,2034
149,32
149,541
151,656
151,673
151,1367
151,710
151,785
151,102
151,742
151,837
151,1390
151,1409
151,1405
151,810
151,799
151,879
151,1429
151,1432
151,880
151,75
151,747
151,828
151,840
151,562
151,842
151,634
151,885
151,92
151,813
151,1265
151,216
152,86504
152,96829
152,116897
152,85774
152,27773
152,7361
152,7156
152,47
152,57669
152,64839
152,61323
152,69481
152,79702
152,60074
152,88129
152,72011
152,61132
152,72226
152,89492
152,72378
152,63876
152,89864
152,91630
152,80489
152,73321
152,60950
152,64620
152,64716
152,77455
153,1954
153,106696
153,2617
153,2005
153,153
153,111659
153,7317
153,6793
153,69644
153,33679
153,8528
153,2355
153,788
153,1356
153,2710
153,7265
153,1580
153,597
153,2572
153,99114
153,72998
153,89745
153,91529
153,175303
153,179819
153,173145
153,172547
153,184471
153,66665
154,122904
154,1704
154,68954
154,89745
154,115617
154,110102
154,119145
154,81834
154,69844
154,109487
154,76093
154,108932
154,4896
154,122892
154,122900
154,96610
154,72998
154,1097
154,114662
154,1580
154,77561
154,98243
154,86644
154,130634
154,106002
154,106072
154,71264
154,73321
154,157296
155,3052
155,3114
155,575
155,1
155,671
155,1516
155,1517
155,3175
155,588
155,2384
155,2355
155,1883
155,1923
155,2724
155,3555
155,432
155,2879
155,2880
155,260
155,2628
155,3286
155,3615
155,3618
155,3287
155,3793
155,3578
155,3354
155,1200
155,1580
156,7107
156,26313
156,31038
156,8571
156,4973
156,6377
156,6711
156,5902
156,5377
156,3911
156,3317
156,5013
156,4378
156,4979
156,6218
156,6296
156,5991
156,6297
156,5945
156,5673
156,5788
156,7137
156,4029
156,3556
156,5577
156,6003
156,5505
156,6957
156,8228
159,1088
159,31
159,150
159,8969
159,62
159,81932
159,339
159,539
159,157296
159,4447
159,3949
159,1961
159,49286
159,1569
159,74946
159,106782
159,7361
159,88405
159,89774
159,4308
159,4014
159,5377
159,65230
159,84954
159,96821
159,45720
159,69757
159,5299
159,2671
160,3948
160,4011
160,3745
160,3649
160,6322
160,5903
160,5445
160,4370
160,6537
160,5502
160,3994
160,5219
160,4735
160,4643
160,4638
160,5459
160,3981
160,4343
160,4887
160,589
160,3160
160,3986
160,2959
160,7153
160,1620
160,3825
160,1107
160,3616
160,4866
161,2140
161,1093
161,1019
161,2018
161,3396
161,4002
161,1965
161,52287
161,899
161,4571
161,4980
161,7247
161,2135
161,3481
161,45732
161,2617
161,4270
161,47610
161,5643
161,1289
161,318
161,1
161,380
161,745
161,1148
161,1223
161,3429
161,38038
161,3751
162,292
162,50
162,225
162,300
162,266
162,356
162,337
162,261
162,527
162,168
162,509
162,587
162,16
162,36
162,272
162,145
162,508
162,381
162,515
162,608
162,224
162,277
162,31
162,802
162,207
162,280
162,4
162,371
162,534
164,110
164,1198
164,589
164,1196
164,1291
164,3654
164,1036
164,1200
164,1240
164,480
164,1201
164,4440
164,1101
164,3527
164,3578
164,1356
164,1527
164,592
164,1573
164,2167
164,1587
164,780
164,1047
164,2115
164,2640
164,3404
164,3639
164,1580
164,2916
165,5502
165,5505
165,5528
165,5485
165,5620
165,858
165,1198
165,1221
165,1304
165,2028
165,2019
165,2692
165,3996
165,1196
165,1197
165,2571
165,1291
165,2194
165,377
165,1127
165,480
165,592
165,4085
165,4963
165,3256
165,3624
165,5872
165,368
165,2353
166,2710
166,648
166,2918
166,7438
166,2716
166,597
166,6377
166,7143
166,1265
166,1721
166,2115
166,434
166,1240
166,1968
166,457
166,1704
166,1517
166,1036
166,3147
166,356
166,8784
166,41569
166,1584
166,35836
166,17
166,8464
166,2987
166,6378
166,6
167,3052
167,1148
167,3421
167,593
167,296
167,1214
167,1234
167,541
167,2791
167,1732
167,608
167,1307
167,595
167,5991
167,924
167,594
167,2105
167,2797
167,39
167,2657
167,2420
167,586
167,7147
167,45501
167,47122
167,1291
167,745
167,1198
167,720
168,1244
168,8949
168,3543
168,7934
168,3363
168,6662
168,26131
168,1248
168,912
168,26078
168,1276
168,7156
168,55820
168,4406
168,1222
168,1089
168,80463
168,1262
168,1617
168,5291
168,913
168,908
168,7333
168,1209
168,356
168,71033
168,3730
168,2076
168,3788
169,1663
169,60
169,2581
169,1967
169,1911
169,6765
169,2617
169,3967
169,3247
169,2942
169,2792
169,7375
169,7381
169,7318
169,4306
169,6331
169,8008
169,3916
169,6378
169,7614
169,6005
169,6565
169,2501
169,8360
169,8529
169,8665
169,8644
169,8783
169,8641
170,282
170,350
170,553
170,736
170,153
170,344
170,588
170,457
170,10
170,292
170,339
170,34
170,185
170,377
170,266
170,315
170,95
170,168
170,48
170,277
170,368
170,355
170,594
170,181
170,203
170,5
170,376
170,207
170,733
171,1291
171,1136
171,1270
171,1080
171,1197
171,428
171,720
171,1193
171,1214
171,1225
171,1246
171,1265
171,290
171,919
171,1089
171,1208
171,1220
171,1259
171,1304
171,5060
171,1025
171,1148
171,861
171,903
171,1201
171,994
171,1104
171,1276
171,176
174,160
174,317
174,350
174,440
174,11
174,432
174,435
174,282
174,315
174,442
174,474
174,236
174,508
174,553
174,141
174,196
174,337
174,736
174,62
174,186
174,780
174,368
174,158
174,333
174,370
174,485
174,648
174,224
174,520
176,344
176,349
176,588
176,377
176,589
176,733
176,780
176,231
176,316
176,593
176,329
176,292
176,318
176,434
176,457
176,168
176,370
176,553
176,39
176,110
176,383
176,520
176,161
176,10
176,454
176,368
176,471
176,485
176,47
177,1923
177,1732
177,2355
177,104
177,1573
177,11
177,16
177,337
177,2321
177,158
177,2406
177,1302
177,1408
177,1513
177,2085
177,2581
177,247
177,2125
177,2997
177,2115
177,355
177,256
177,585
177,455
177,1027
177,1644
177,2722
177,112175
177,95654
178,296
178,318
178,589
178,780
178,527
178,608
178,377
178,595
178,349
178,1198
178,47
178,736
178,1270
178,10
178,357
178,454
178,1240
178,208
178,161
178,1265
178,25
178,1193
178,5665
178,30749
178,4973
178,4235
178,2959
178,6380
178,1213
179,1
179,95
179,494
179,736
179,780
179,32
179,376
179,608
179,648
179,762
179,9
179,104
179,708
179,3
179,112
179,141
179,1061
179,786
179,637
179,7
179,18
179,671
179,65
179,113
179,743
179,784
179,725
179,52
179,735
181,490
181,79
181,464
181,516
181,191
181,416
181,533
181,502
181,489
181,437
181,274
181,542
181,100
181,631
181,157
181,707
181,640
181,217
181,135
181,378
181,360
181,445
181,1082
181,981
181,61
181,1084
181,1073
181,453
181,86
182,34048
182,33794
182,33493
182,1204
182,1968
182,2762
182,3897
182,3915
182,4446
182,185
182,180
182,5903
182,7048
182,3783
182,32587
182,1073
182,4015
182,2827
182,6863
182,7254
182,8360
182,44191
182,43396
182,44199
182,44204
182,31410
182,904
182,5690
182,30749
183,3793
183,1287
183,1304
183,1387
183,1408
183,2288
183,2457
183,377
183,457
183,2529
183,2872
183,2951
183,3062
183,4085
183,3107
183,3418
183,592
183,2534
183,3755
183,1527
183,3527
183,1220
183,1580
183,2662
183,2949
183,2993
183,1370
183,2058
183,3256
184,180297
184,177939
184,122918
184,183911
184,170813
184,143355
184,175585
184,122926
184,174055
184,191005
184,193583
184,175475
184,178111
184,175485
184,176101
184,176371
184,122916
184,181413
184,122898
184,193585
184,178827
184,180987
184,179401
184,180985
184,180497
184,122906
184,193587
184,122912
184,189333
185,4878
185,3554
185,3598
185,3481
185,5418
185,4016
185,1
185,34
185,364
185,588
185,595
185,919
185,1907
185,2078
185,2085
185,2355
185,3034
185,5804
185,899
185,1288
185,2081
185,2565
185,2863
185,4308
185,1393
185,1685
185,2396
185,2692
185,1658
186,3479
186,2
186,2161
186,317
186,2105
186,2193
186,1702
186,1197
186,1259
186,1291
186,1931
186,4027
186,2366
186,592
186,952
186,2406
186,733
186,4232
186,2115
186,2135
186,3984
186,1031
186,2013
186,4321
186,10
186,3755
186,380
186,2617
186,648
187,590
187,780
187,48394
187,97
187,49272
187,48043
187,25788
187,46572
187,39427
187,51662
187,2657
187,49932
187,47997
187,44788
187,27904
187,52328
187,25825
187,8491
187,8012
187,3091
187,7844
187,1136
187,4034
187,45499
187,1200
187,1196
187,49263
187,2628
187,288
188,2436
188,1028
188,898
188,1304
188,1747
188,3097
188,3341
188,594
188,899
188,919
188,1035
188,1947
188,914
188,918
188,1282
188,2565
188,3061
188,1951
188,1088
188,2941
188,904
188,1212
188,1264
188,1950
188,906
188,913
188,1086
188,1269
188,2206
190,5481
190,4975
190,5991
190,8464
190,4776
190,8622
190,5956
190,8970
190,8950
190,7451
190,4299
190,8533
190,4734
190,30810
190,5013
190,5630
190,6936
190,5810
190,6708
190,7323
190,5225
190,6155
190,858
190,1221
190,1193
190,116823
190,88125
190,69844
190,81834
191,194
191,208
191,261
191,265
191,269
191,272
191,281
191,282
191,283
191,288
191,292
191,293
191,296
191,299
191,300
191,303
191,306
191,307
191,308
191,312
191,314
191,316
191,318
191,319
191,337
191,339
191,380
191,496
191,673
193,97938
193,2959
193,260
193,1198
193,1196
193,1197
193,527
193,6016
193,296
193,7153
193,1193
193,1206
193,778
193,46578
193,4878
193,1207
193,55442
193,2858
193,48385
193,318
193,924
193,44555
193,908
193,307
193,26116
193,1211
193,86347
193,858
193,5618
195,3999
195,2423
195,36
195,300
195,538
195,1704
195,1673
195,1120
195,25
195,1060
195,1635
195,3252
195,1365
195,1958
195,4280
195,4020
195,2325
195,4389
195,4029
195,5010
195,4308
195,3005
195,4995
195,2186
195,2416
195,2918
195,908
195,5254
195,4641
196,142488
196,2571
196,2762
196,1036
196,58559
196,5952
196,3578
196,150
196,1259
196,5418
196,59315
196,5995
196,733
196,364
196,68954
196,457
196,110
196,70286
196,62
196,1552
196,6378
196,2028
196,4963
196,109487
196,1214
196,1527
196,47099
196,104
196,51935
197,2025
197,2571
197,2628
197,293
197,1968
197,541
197,2167
197,1909
197,1729
197,296
197,1080
197,589
197,1240
197,153
197,592
197,1377
197,1755
197,1213
197,50
197,924
197,2793
197,1784
197,858
197,2268
197,1882
197,1201
197,1209
197,318
197,2028
198,2797
198,3448
198,4128
198,2174
198,3868
198,3499
198,364
198,3263
198,2115
198,4011
198,2236
198,4178
198,104
198,368
198,4903
198,3949
198,4886
198,4019
198,3746
198,3481
198,4448
198,5388
198,4239
198,4235
198,5016
198,541
198,1200
198,2985
198,2407
199,46578
199,44195
199,55269
199,6016
199,44555
199,48516
199,30749
199,6867
199,56782
199,64614
199,50068
199,37741
199,6552
199,69122
199,6870
199,30707
199,41997
199,51255
199,3948
199,56274
199,48783
199,3362
199,53550
199,1179
199,3868
199,7063
199,969
199,58998
199,3160
200,4161
200,4015
200,6754
200,4623
200,2067
200,5617
200,53464
200,6944
200,2485
200,5103
200,3638
200,2245
200,3984
200,1894
200,7149
200,59725
200,4041
200,8366
200,2991
200,2805
200,1438
200,4823
200,7163
200,27831
200,2340
200,61024
200,3825
200,1020
200,1556
201,2797
201,587
201,2717
201,1573
201,2699
201,480
201,1909
201,2140
201,589
201,1240
201,1527
201,1584
201,1748
201,1876
201,1127
201,24
201,1097
201,1917
201,2641
201,2094
201,2455
201,185
201,196
201,1676
201,2054
201,2916
201,160
201,435
201,1037
202,3071
202,3402
202,2245
202,3684
202,1173
202,1395
202,2420
202,1290
202,1959
202,2145
202,1958
202,2262
202,3221
202,3591
202,2146
202,2421
202,2942
202,3138
202,3707
202,2411
202,2147
202,246
202,1147
202,588
202,595
202,596
202,2018
202,2761
202,3725
203,110
203,4993
203,5952
203,7153
203,3578
203,40815
203,8368
203,4896
203,59315
203,96610
203,2571
203,70286
203,88744
203,56174
203,49272
203,7458
203,98809
203,54736
203,4886
203,4306
203,4022
203,2987
203,1584
203,590
203,349
203,5418
203,8665
203,54286
203,296
204,2571
204,85354
204,3949
204,527
204,593
204,1208
204,1206
204,51255
204,4993
204,55820
204,5995
204,48780
204,81591
204,6874
204,1090
204,33794
204,70286
204,80463
204,54372
204,32587
204,44694
204,39292
204,7147
204,86320
204,91104
204,30749
204,3266
204,2710
204,91658
209,140956
209,177593
209,4993
209,7153
209,5952
209,68157
209,2571
209,81562
209,60684
209,79132
209,57669
209,68954
209,74458
209,2762
209,3578
209,2858
209,2628
209,1721
209,2959
209,1198
209,64614
209,92259
209,96079
209,51255
209,4011
209,71535
209,1291
209,122886
209,88125
210,108190
210,88125
210,69844
210,71057
210,56171
210,189547
210,48780
210,79139
210,71745
210,159779
210,4370
210,79091
210,103335
210,135887
210,96610
210,119167
210,77795
210,116797
210,4995
210,1584
210,435
210,101112
210,177765
210,122916
210,122906
210,130444
210,166203
210,179511
210,180031
211,4262
211,858
211,1221
211,44665
211,1246
211,7153
211,87232
211,2858
211,2028
211,1222
211,2542
211,318
211,1210
211,49530
211,78499
211,1704
211,296
211,1036
211,33166
211,91500
211,68358
211,2571
211,3578
211,260
211,1196
211,70286
211,2959
211,1136
211,1198
212,89745
212,91500
212,180031
212,174909
212,179401
212,122916
212,122906
212,3868
212,53519
212,168366
212,135143
212,5810
212,1080
212,176101
212,157296
212,170697
212,182823
212,58299
212,168254
212,4016
212,98243
212,8965
212,122896
212,183897
212,180985
212,67255
212,2048
212,3869
212,188751
213,53996
213,69526
213,87520
213,58103
213,51662
213,48304
213,59615
213,1291
213,2115
213,1198
213,1214
213,70286
213,5418
213,3481
213,49530
213,46723
213,6539
213,64969
213,1682
213,1954
213,2409
213,2410
213,912
213,3114
213,2797
213,7147
213,1234
213,908
213,858
215,1268
215,2918
215,55451
215,1246
215,3052
215,55094
215,4616
215,6942
215,4623
215,7624
215,1061
215,1777
215,1639
215,223
215,4489
215,3210
215,8784
215,3448
215,3147
215,1500
215,2115
215,6378
215,2000
215,4963
215,6539
215,3252
215,1259
215,5650
215,6155
216,671
216,1172
216,2239
216,2750
216,1028
216,1081
216,2716
216,3200
216,3507
216,2321
216,514
216,1220
216,1966
216,2109
216,3521
216,4005
216,4007
216,4008
216,3994
216,3986
216,3963
216,3925
216,3996
216,4034
216,3993
216,4023
216,4020
216,4025
216,4036
217,1221
217,2019
217,3406
217,1200
217,1222
217,3418
217,2951
217,474
217,1527
217,2991
217,2763
217,165
217,2344
217,2989
217,507
217,1429
217,1876
217,3029
217,1518
217,517
217,2476
217,3274
217,1599
217,3197
217,315
217,459
217,1385
217,2741
217,2525
219,1250
219,6721
219,58998
219,44761
219,1197
219,4995
219,2355
219,58559
219,56251
219,60072
219,60069
219,60126
219,595
219,1097
219,61348
219,61246
219,62394
219,62336
219,185
219,60684
219,27611
219,1748
219,64620
219,63082
219,59369
219,66297
219,64575
219,39183
219,457
220,8910
220,45499
220,3753
220,4623
220,303
220,8464
220,60040
220,53464
220,64231
220,7439
220,4545
220,61160
220,2628
220,6874
220,62434
220,64983
220,6537
220,68358
220,55363
220,68791
220,69526
220,53996
220,2947
220,7569
220,1722
220,8961
220,60684
220,39183
220,71264
221,2599
221,162
221,4914
221,994
221,1199
221,4338
221,3152
221,34048
221,33794
221,32770
221,32632
221,32584
221,32022
221,31702
221,31692
221,31658
221,31610
221,31437
221,30846
221,30810
221,27912
221,27899
221,27834
221,27820
221,27815
221,27776
221,26375
221,25773
221,9018
222,106100
222,7173
222,36517
222,3752
222,1485
222,3174
222,344
222,231
222,64969
222,784
222,42011
222,8641
222,4979
222,1923
222,61132
222,55261
222,6763
222,82852
222,6863
222,49396
222,93287
222,1391
222,1059
222,65130
222,1721
222,4022
222,508
222,8529
222,68554
223,7153
223,4995
223,1704
223,51662
223,1240
223,2997
223,6377
223,260
223,1961
223,1198
223,457
223,34
223,7438
223,33794
223,6365
223,736
223,110
223,4886
223,2683
223,608
223,4973
223,480
223,8368
223,367
223,1136
223,4896
223,58559
223,1265
223,48394
224,2915
224,3552
224,260
224,2028
224,858
224,527
224,593
224,2396
224,3358
224,3668
224,2080
224,1265
224,3108
224,969
224,3044
224,356
224,377
224,3436
224,440
224,1197
224,289
224,1210
224,2108
224,3426
224,39
224,1393
224,1554
224,3496
224,3948
225,2248
225,3042
225,333
225,1895
225,2011
225,1641
225,2361
225,1219
225,1321
225,1214
225,1333
225,1387
225,1982
225,1997
225,2716
225,1130
225,1407
225,1994
225,2455
225,2648
225,1974
225,1975
225,1339
225,2633
225,1717
225,1970
225,2004
225,2327
225,2454
226,1517
226,2134
226,6863
226,1485
226,41566
226,1042
226,53129
226,56171
226,45722
226,53125
226,46335
226,54001
226,56174
226,56805
226,56367
226,54503
226,37731
226,2395
226,1562
226,32666
226,5323
226,2268
226,5456
226,8266
226,3948
226,59615
226,59784
226,46965
226,56757
227,97304
227,38304
227,70286
227,27846
227,91658
227,32587
227,49272
227,40629
227,215
227,54259
227,52319
227,7371
227,87232
227,8914
227,46976
227,47099
227,59369
227,84152
227,99813
227,106782
227,105504
227,47610
227,56367
227,7147
227,40819
227,102445
227,62644
227,97913
227,36529
229,586
229,141
229,237
229,342
229,348
229,5
229,45
229,305
229,345
229,489
229,364
229,165
229,480
229,377
229,353
229,474
229,648
229,736
229,1
229,300
229,282
229,527
229,587
229,597
229,442
229,509
229,265
229,508
229,36
230,2617
230,53996
230,6502
230,1101
230,5679
230,8644
230,2054
230,6863
230,1485
230,5218
230,45447
230,5459
230,3253
230,34048
230,2321
230,1676
230,3527
230,6537
230,2
230,2081
230,788
230,2985
230,786
230,4370
230,1407
230,50872
230,33679
230,52973
230,1608
232,69069
232,71254
232,72378
232,71530
232,70301
232,63992
232,70334
232,79702
232,79132
232,78499
232,79428
232,78209
232,79224
232,79293
232,79592
232,78469
232,78893
232,3980
232,62374
232,64497
232,71252
232,72733
232,70565
232,81788
232,81591
232,82459
232,81512
232,7156
232,81156
233,48516
233,44191
233,364
233,2324
233,27803
233,168266
233,778
233,70286
233,74458
233,73017
233,3081
233,58025
233,78105
233,91658
233,87529
233,96020
233,2296
233,5816
233,5989
233,7438
233,5418
233,32587
233,8368
233,183897
233,122912
233,4866
233,187593
233,81845
233,78103
234,34
234,594
234,1097
234,1012
234,3396
234,917
234,1028
234,1967
234,2384
234,2140
234,586
234,317
234,3397
234,3398
234,3672
234,1806
234,2082
234,1021
234,801
234,2052
234,2953
234,126
234,374
234,1707
234,3054
234,1460
234,2053
234,3564
234,502
235,527
235,350
235,357
235,440
235,11
235,509
235,186
235,474
235,235
235,508
235,265
235,551
235,48
235,62
235,585
235,25
235,224
235,368
235,736
235,36
235,648
235,223
235,355
235,515
235,370
235,594
235,246
235,348
235,780
237,2628
237,2571
237,48385
237,6373
237,5679
237,1625
237,1374
237,36529
237,7371
237,8665
237,44191
237,54286
237,31410
237,44195
237,94959
237,67255
237,91658
237,356
237,7361
237,6539
237,5445
237,2858
237,1580
237,293
237,32
237,63082
237,46976
237,1586
237,1203
238,858
238,1221
238,2361
238,4954
238,1266
238,3508
238,4855
238,1272
238,1953
238,4329
238,2067
238,4945
238,4957
238,3682
238,163
238,1092
238,4803
238,4265
238,4498
238,4947
238,4499
238,4946
238,1608
238,2023
238,2471
238,4254
238,4238
238,4917
238,3528
239,36529
239,4963
239,47099
239,4223
239,4880
239,53894
239,45950
239,1396
239,370
239,1676
239,2701
239,2424
239,4776
239,2023
239,3717
239,353
239,2167
239,2763
239,163
239,8361
239,474
239,8984
239,4718
239,802
239,786
239,3527
239,1645
239,7254
239,8529
240,546
240,104
240,382
240,519
240,267
240,328
240,533
240,524
240,502
240,688
240,174
240,542
240,46
240,262
240,516
240,1073
240,135
240,255
240,366
240,239
240,637
240,788
240,653
240,673
240,761
240,1356
240,810
240,1359
240,1367
241,71899
241,112852
241,112556
241,112290
241,6016
241,116897
241,48780
241,39869
241,3910
241,106696
241,7371
241,6214
241,2160
241,81819
241,46578
241,97938
241,5970
241,60950
241,86320
241,5791
241,6953
241,4235
241,44694
241,3083
241,31410
241,8973
241,2997
241,8981
241,47
242,344
242,349
242,588
242,231
242,316
242,318
242,329
242,161
242,292
242,434
242,185
242,208
242,253
242,300
242,410
242,457
242,593
242,21
242,47
242,225
242,317
242,32
242,266
242,39
242,111
242,432
242,236
242,337
242,454
243,434
243,10
243,410
243,356
243,420
243,589
243,377
243,173
243,527
243,586
243,172
243,442
243,44
243,48
243,193
243,62
243,353
243,36
243,736
243,227
243,648
243,145
243,181
243,485
243,466
243,520
243,376
243,248
243,112
244,1356
244,1480
244,1580
244,163
244,292
244,380
244,479
244,2427
244,3082
244,6
244,1527
244,1597
244,329
244,780
244,1754
244,165
244,368
244,786
244,1573
244,2490
244,145
244,316
244,736
244,1049
244,1377
244,1586
244,1785
244,2826
244,3020
246,260
246,8327
246,8254
246,6618
246,87306
246,94777
246,85414
246,84954
246,95167
246,85736
246,80615
246,91658
246,2959
246,80463
246,80969
246,74508
246,8970
246,235
246,2291
246,37729
246,69951
246,224
246,30793
246,86880
246,74789
246,4239
246,82202
246,5279
246,3079
247,2324
247,223
247,142488
247,8950
247,54997
247,48774
247,115149
247,899
247,96821
247,82169
247,608
247,923
